entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason
2013-04-22 09:30:00,2013-05-03 09:30:00,1544.0,1605.76,3.9500000000000037,2
2013-06-06 09:34:00,2013-06-12 11:41:00,1608.5,1614.305,0.31089524401616836,4
2013-06-13 09:30:00,2013-06-20 09:30:00,1616.0,1615.7749999999999,-0.0639232673267431,4
2013-06-26 09:30:00,2013-07-11 09:30:00,1592.5,1656.2,3.9500000000000037,2
2013-08-22 09:30:00,2013-08-27 11:42:00,1651.5,1634.985,-1.050000000000001,1
2013-08-29 09:30:00,2013-09-18 13:00:00,1637.75,1703.26,3.9500000000000037,2
2013-09-26 10:04:00,2013-10-03 09:33:00,1688.0,1671.12,-1.050000000000012,1
2013-10-04 09:30:00,2013-10-08 09:57:00,1678.5,1661.715,-1.050000000000001,1
2013-10-10 09:30:00,2013-10-18 13:36:00,1673.0,1739.92,3.9500000000000037,2
2014-01-28 09:30:00,2014-01-29 13:18:00,1784.5,1766.655,-1.050000000000001,1
2014-02-06 09:30:00,2014-02-14 09:34:00,1762.25,1832.74,3.9500000000000037,2
2014-02-17 09:30:00,2014-03-13 14:08:00,1837.25,1844.605,0.35032657504422976,4
2014-03-25 09:30:00,2014-03-27 10:30:00,1859.5,1840.905,-1.050000000000001,1
2014-03-28 09:30:00,2014-04-07 09:30:00,1856.75,1852.69,-0.26866163996229203,4
2014-04-09 09:30:00,2014-04-10 13:48:00,1851.25,1832.7375,-1.050000000000001,1
2014-04-15 09:30:00,2014-05-13 09:30:00,1822.25,1895.14,3.9500000000000037,2
2014-05-13 09:30:00,2014-05-15 09:30:00,1897.0,1878.03,-1.050000000000001,1
2014-05-19 09:30:00,2014-06-09 10:19:00,1877.25,1952.3400000000001,3.9500000000000037,2
2014-07-21 09:30:00,2014-07-31 09:30:00,1963.25,1946.0349999999999,-0.9268623456004155,4
2014-08-08 09:30:00,2014-08-20 10:32:00,1905.25,1981.46,3.9500000000000037,2
2014-08-21 09:30:00,2014-09-23 15:34:00,1987.25,1969.8,-0.9280978739464152,4
2014-09-24 09:30:00,2014-10-01 09:30:00,1974.0,1954.26,-1.050000000000001,1
2014-10-03 09:30:00,2014-10-07 14:11:00,1954.25,1934.7075,-1.050000000000001,1
2014-10-08 09:30:00,2014-10-09 12:09:00,1930.0,1924.72,-0.32357512953367634,4
2014-10-17 09:30:00,2014-10-24 15:54:00,1885.0,1960.4,3.9500000000000037,2
