entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,position_size,exit_reason_desc,position_type,return_1d,return_3d,return_5d,return_10d,vix_cap
2015-07-16 00:00:00,2015-07-21 00:00:00,2111.0,2122.75,0.5066082425390916,8,1.0,Time Exit (Days),long,0.4144954997631345,-0.2368545712932213,-0.6158218853623887,-0.3789673140691563,30
2015-07-22 02:58:00,2015-07-24 09:59:00,2107.5,2086.425,-1.0499999999999898,1,1.0,Stop Loss,long,-1.3641755634638209,-1.0557532621589538,-0.2135231316725994,-1.221826809015425,30
2015-07-29 02:29:00,2015-08-03 02:29:00,2091.75,2094.25,0.06951715071112367,8,1.0,Time Exit (Days),long,0.35855145213337103,-0.2629377315644832,-0.4780686028445058,-0.5736823234134047,30
2015-08-05 05:36:00,2015-08-06 11:22:00,2092.5,2071.575,-1.050000000000012,1,1.0,Stop Loss,long,-0.9557945041816063,-1.2664277180406192,-0.6093189964157752,-3.703703703703709,30
2015-08-10 07:09:00,2015-08-11 20:27:00,2087.25,2066.3775,-1.050000000000001,1,1.0,Stop Loss,long,0.07186489399928497,0.11977482333214162,0.17966223499821243,-9.186728949574796,30
2015-08-12 14:34:00,2015-08-17 14:34:00,2084.75,2097.0,0.5376004317064476,8,1.0,Time Exit (Days),long,0.23983691090059267,0.29979613862574084,-3.3457249070631967,-4.928648519007073,30
2015-08-27 10:06:00,2015-08-27 13:58:00,1976.25,1956.4875,-1.050000000000001,1,1.0,Stop Loss,long,0.5060088551549713,-1.454775458570523,-2.9475015812776673,-1.2144212523719111,30
2015-08-28 00:00:00,2015-08-30 17:30:00,1982.5,1962.675,-1.050000000000001,1,1.0,Stop Loss,long,-2.1437578814628044,-1.7654476670870167,-3.2534678436317743,-1.525851197982342,30
2015-09-08 02:31:00,2015-09-09 13:42:00,1950.0,1952.1599999999999,0.0607692307692254,5,1.0,Trailing SL,long,0.3205128205128194,0.11538461538460609,1.8205128205128096,-1.3974358974358947,30
2015-09-10 00:50:00,2015-09-10 07:34:00,1951.0,1931.49,-1.050000000000001,1,1.0,Stop Loss,long,0.06406970784214039,1.7683239364428394,-0.03844182470528201,-1.8323936442849798,30
2015-09-11 15:01:00,2015-09-16 15:01:00,1951.25,1985.25,1.692472773862902,8,1.0,Time Exit (Days),long,0.7815502882767555,1.460602178090964,-0.05124919923126248,-1.844971172325427,30
2015-09-21 06:17:00,2015-09-22 03:25:00,1958.0,1938.42,-1.050000000000001,1,1.0,Stop Loss,long,-1.8003064351378995,-2.183350357507663,-3.498467824310525,0.6384065372829317,30
2015-09-30 21:15:00,2015-10-01 10:55:00,1915.25,1896.0975,-1.050000000000001,1,1.0,Stop Loss,long,1.4488970108341048,2.8847408954444598,4.934081712570171,5.3387286255058175,30
2015-10-02 01:34:00,2015-10-02 07:31:00,1921.0,1901.79,-1.050000000000001,1,1.0,Stop Loss,long,2.5767829255596064,4.619989588755846,4.450806871421142,5.478917230609048,30
2015-10-04 00:00:00,2015-10-09 00:00:00,1943.0,2008.75,3.333942357179626,8,1.0,Time Exit (Days),long,1.4153371075656285,1.6469377251672634,3.268142048378797,4.284611425630458,30
2015-10-11 00:00:00,2015-10-14 10:19:00,2006.5,1986.435,-1.050000000000001,1,1.0,Stop Loss,long,0.062297533017696693,-0.535758783952156,0.9843010216795456,2.91552454522801,30
2015-10-15 00:00:00,2015-10-20 00:00:00,1996.75,2026.25,1.4274007762614171,8,1.0,Time Exit (Days),long,1.4774007762614172,1.640165268561411,2.9798422436459138,4.857894077876557,30
2015-10-22 07:55:00,2015-10-27 07:55:00,2023.25,2057.75,1.6551773137279235,8,1.0,Time Exit (Days),long,2.06351167675769,2.7431113307796906,2.5083405412084536,3.4721364141850897,30
2015-10-28 00:00:00,2015-11-02 00:00:00,2063.0,2065.0,0.04694619486184663,8,1.0,Time Exit (Days),long,1.4905477460009697,1.5026660203587117,1.611730489578278,0.5695588948133823,30
2015-11-02 03:15:00,2015-11-07 03:15:00,2069.75,2093.5,1.097481579900944,8,1.0,Time Exit (Days),long,1.280347868100007,1.1474815799009441,0.43483512501509836,-1.111245319483034,30
2015-11-08 00:00:00,2015-11-09 09:24:00,2093.5,2072.565,-1.050000000000001,1,1.0,Stop Loss,long,-0.7881538094100748,-0.8956293288750916,-3.8452352519703803,-0.22689276331502306,30
2015-11-16 20:10:00,2015-11-21 20:10:00,2051.0,2088.75,1.7905655777669505,8,1.0,Time Exit (Days),long,1.5480253534861044,1.8405655777669505,1.7674305216967223,2.3768893222818166,30
2015-11-22 00:00:00,2015-11-24 02:59:00,2088.75,2067.8625,-1.0499999999999898,1,1.0,Stop Loss,long,-0.29922202274087484,0.04787552363854086,0.08378216636744096,-0.011968880909629664,30
2015-11-25 00:00:00,2015-11-30 00:00:00,2087.0,2086.25,-0.08593675131767782,8,1.0,Time Exit (Days),long,0.23957834211787432,0.2156205079060891,-0.09583133684715195,-1.8207954000958315,30
2015-12-01 00:00:00,2015-12-03 09:03:00,2091.5,2070.585,-1.050000000000001,1,1.0,Stop Loss,long,-0.31078173559646594,-0.1434377241214424,-1.3507052354769344,-2.3786755916806124,30
2015-12-04 11:58:00,2015-12-08 00:00:00,2083.0,2072.25,-0.5660825732117181,4,1.0,MA Cross,long,-0.9481517042726817,-1.4162265962553988,-4.044647143542967,-4.2366778684589494,30
2015-12-15 08:49:00,2015-12-17 15:00:00,2040.5,2031.295,-0.501114922813034,5,1.0,Trailing SL,long,-1.0904190149473192,-2.2420975251163933,0.4900759617740835,0.7473658417054718,30
2015-12-22 12:06:00,2015-12-27 12:06:00,2025.0,2050.75,1.2216049382716088,8,1.0,Time Exit (Days),long,1.2716049382716088,1.2716049382716088,1.518518518518519,-3.234567901234564,30
2015-12-28 00:00:00,2015-12-31 15:00:00,2049.0,2033.5,-0.8064665690580786,5,1.0,Trailing SL,long,1.0614934114202113,-0.6466569058077076,-1.9155685700341651,-6.991215226939973,30
2016-01-22 03:06:00,2016-01-25 14:37:00,1888.25,1869.3675,-1.050000000000001,1,1.0,Stop Loss,long,-0.10591817820733151,0.2912749900701783,2.2772408314577053,-0.7679067920031812,30
2016-01-26 09:08:00,2016-01-27 14:05:00,1887.5,1871.8,-0.8817880794701971,5,1.0,Trailing SL,long,0.3311258278145601,2.3178807947019875,1.5364238410596087,-2.715231788079475,30
2016-01-28 01:46:00,2016-01-28 09:33:00,1886.0,1867.1399999999999,-1.050000000000012,1,1.0,Stop Loss,long,2.3992576882290617,1.6171792152704034,-0.649522799575819,-1.378579003181335,30
2016-01-29 00:10:00,2016-02-02 11:04:00,1895.25,1901.2,0.26394275161589215,5,1.0,Trailing SL,long,-0.0791452314997998,0.5408257485819856,-1.1344149848305007,-1.8599129402453451,30
2016-02-03 02:51:00,2016-02-03 09:03:00,1906.25,1887.1875,-1.050000000000001,1,1.0,Stop Loss,long,-1.704918032786884,-3.462295081967215,-4.118032786885251,0.6819672131147536,30
2016-02-12 14:18:00,2016-02-17 14:18:00,1859.75,1923.75,3.3913227584352725,8,1.0,Time Exit (Days),long,1.4518080387148746,3.199354751982786,2.9305014114800354,4.38230945019491,30
2016-02-21 00:00:00,2016-02-24 03:35:00,1914.25,1904.875,-0.5397479430586383,5,1.0,Trailing SL,long,0.7966566540420494,0.9272561055243544,1.4104740760088719,4.205302337730177,30
2016-02-25 00:00:00,2016-02-29 00:09:00,1931.25,1929.375,-0.14708737864078109,5,1.0,Trailing SL,long,0.5177993527508029,2.627831715210349,3.055016181229764,3.663430420711977,30
2016-03-01 02:12:00,2016-03-06 02:12:00,1937.5,1994.75,2.90483870967741,8,1.0,Time Exit (Days),long,2.7225806451612877,2.95483870967741,2.6709677419354927,4.232258064516126,30
2016-03-07 00:00:00,2016-03-10 11:37:00,1991.0,1971.09,-1.050000000000001,1,1.0,Stop Loss,long,-0.30135610246107003,0.5524861878453136,0.6906077348066253,2.51130085384228,30
2016-03-11 00:00:00,2016-03-16 00:00:00,1992.25,2006.5,0.6652716777512946,8,1.0,Time Exit (Days),long,0.627431296273051,1.3678002258752597,2.3340444221357837,1.9073911406700894,30
2016-03-17 00:00:00,2016-03-22 00:00:00,2020.0,2041.0,0.9896039603960405,8,1.0,Time Exit (Days),long,0.9282178217821846,1.0396039603960405,0.5074257425742523,1.324257425742581,30
2016-03-24 15:00:00,2016-03-29 15:00:00,2027.5,2047.0,0.911775585696678,8,1.0,Time Exit (Days),long,0.13563501849569448,1.2700369913686727,1.8372379778051728,0.7028360049321725,30
2016-03-30 00:00:00,2016-04-04 00:00:00,2048.25,2066.25,0.8287989747345292,8,1.0,Time Exit (Days),long,-0.0732332478945441,0.15867203710484556,0.48822165263029405,1.2327596728914925,30
2016-04-06 10:42:00,2016-04-07 13:08:00,2051.0,2030.49,-1.050000000000001,1,1.0,Stop Loss,long,-0.4509995124329591,0.4631886884446601,1.2676743052169703,1.6942954656265163,30
2016-04-08 02:19:00,2016-04-13 02:19:00,2047.25,2062.25,0.6826901941629104,8,1.0,Time Exit (Days),long,0.6472096715105735,1.4531688850897506,1.3432653559653174,1.8927830015875058,30
2016-04-14 00:00:00,2016-04-19 00:00:00,2073.5,2087.0,0.6010730648661589,8,1.0,Time Exit (Days),long,0.06028454304316533,0.7113576079093242,0.5907885218229936,-0.1929105377381224,30
2016-04-20 00:00:00,2016-04-25 00:00:00,2087.75,2081.75,-0.3373907316489066,8,1.0,Time Exit (Days),long,-0.09579691054963924,-0.19159382109926737,-0.3352891869237262,-1.6644713207999096,30
2016-05-02 12:48:00,2016-05-03 00:00:00,2072.5,2073.5,-0.0017490952955389726,4,1.0,MA Cross,long,-0.9408926417370345,-0.8805790108564526,0.08443908323281235,-1.4837153196622488,30
2016-05-09 04:09:00,2016-05-14 04:09:00,2058.75,2042.5,-0.8393139040680009,8,1.0,Time Exit (Days),long,0.15786278081360017,-0.7893139040680008,-0.8257437765634479,1.0078931390406831,30
2016-05-16 10:00:00,2016-05-18 08:08:00,2056.25,2035.6875,-1.050000000000001,1,1.0,Stop Loss,long,-0.9604863221884474,-0.3039513677811523,1.1306990881458923,1.933130699088137,30
2016-05-20 08:50:00,2016-05-25 08:50:00,2051.0,2086.0,1.6564846416382284,8,1.0,Time Exit (Days),long,1.3895660653339803,1.9137006338371565,2.3159434422233005,2.2549975621648066,30
2016-05-26 00:00:00,2016-05-31 00:00:00,2084.5,2101.5,0.7655432957543729,8,1.0,Time Exit (Days),long,0.6716238906212535,0.551691053010317,0.8875029983209437,1.3192612137203241,30
2016-06-02 00:00:00,2016-06-07 00:00:00,2093.5,2108.25,0.6545617387150704,8,1.0,Time Exit (Days),long,0.17912586577502054,0.7403869118700834,0.883687604490091,-1.0269882971100985,30
2016-06-08 00:00:00,2016-06-10 08:38:00,2109.0,2087.91,-1.050000000000012,1,1.0,Stop Loss,long,0.14224751066855834,-1.8373636794689396,-2.524893314366994,-1.0787102892366063,30
2016-06-19 17:12:00,2016-06-23 20:05:00,2076.25,2077.11,-0.00857916917518793,5,1.0,Trailing SL,long,0.26490066225166586,-3.7206502107164363,-2.793497892835639,0.9632751354605729,30
2016-06-24 08:55:00,2016-06-24 13:23:00,2056.5,2035.935,-1.050000000000001,1,1.0,Stop Loss,long,-1.1427182105519074,1.5195720884998876,1.9328956965718458,3.1242402139557424,30
2016-06-29 05:03:00,2016-07-04 05:03:00,2042.5,2101.25,2.8263769889840864,8,1.0,Time Exit (Days),long,2.6315789473684292,1.481028151774777,2.276621787025701,5.495716034271725,30
2016-07-06 00:40:00,2016-07-11 00:40:00,2077.0,2129.5,2.4776841598459223,8,1.0,Time Exit (Days),long,2.106403466538276,3.2378430428502636,3.7433798748194524,3.8757823784304257,30
2016-07-12 00:00:00,2016-07-17 00:00:00,2131.0,2146.0,0.6538948850305093,8,1.0,Time Exit (Days),long,0.6921633036133246,0.7038948850305093,1.2318160488033802,1.7010793054903717,30
2016-07-18 00:00:00,2016-07-23 00:00:00,2155.75,2167.5,0.4950539255479558,8,1.0,Time Exit (Days),long,0.06958135219761186,0.08117824423055087,0.31311608488924225,0.5334570335150168,30
2016-07-26 00:00:00,2016-07-31 00:00:00,2162.5,2171.0,0.34306358381503427,8,1.0,Time Exit (Days),long,0.1040462427745581,0.39306358381503426,-0.5433526011560663,0.6473988439306355,30
2016-08-04 06:16:00,2016-08-09 06:16:00,2161.75,2177.75,0.6901410893951743,8,1.0,Time Exit (Days),long,0.7285763848733584,0.5897999306117674,0.9020469527003527,0.9598704753093656,30
2016-08-11 00:00:00,2016-08-16 00:00:00,2174.5,2184.0,0.3868820418487074,8,1.0,Time Exit (Days),long,0.31041618762934764,0.19544722924811353,0.3793975626580792,0.022993791676251263,30
2016-08-17 00:06:00,2016-08-22 00:06:00,2179.25,2177.75,-0.1188310198462827,8,1.0,Time Exit (Days),long,0.14913387633359587,0.22943673282092014,-0.19502122289778434,-0.6080073419754473,30
2016-08-22 02:33:00,2016-08-26 13:16:00,2180.75,2158.9425,-1.0499999999999898,1,1.0,Stop Loss,long,-0.2636707554740325,-0.6190530780694758,-0.21781497191333266,0.19488708013297718,30
2016-08-29 08:38:00,2016-09-03 08:38:00,2175.75,2179.25,0.11086406986097756,8,1.0,Time Exit (Days),long,-0.057451453521772944,0.16086406986097757,0.42514075606112645,-2.263587268757905,30
2016-09-04 00:00:00,2016-09-09 00:00:00,2179.25,2171.5,-0.4056269358724329,4,1.0,MA Cross,long,0.0,0.2523804061030255,-2.971205690030976,-2.14523345187565,30
2016-09-12 13:39:00,2016-09-13 08:51:00,2152.75,2131.2225,-1.050000000000012,1,1.0,Stop Loss,long,-1.8232493322494436,-0.9406572988038597,-0.6851701312274971,-0.13935663685983313,30
2016-09-15 12:44:00,2016-09-20 12:44:00,2139.5,2134.5,-0.2836994624912325,8,1.0,Time Exit (Days),long,-0.32717924748773,0.7478382799719574,0.8413180649684548,0.8062631455947544,30
2016-09-21 01:11:00,2016-09-26 01:11:00,2141.5,2154.0,0.5337030119075326,8,1.0,Time Exit (Days),long,0.747139855241663,0.3852439878589742,0.03502218071445018,0.5136586504786322,30
2016-09-28 02:00:00,2016-10-03 02:00:00,2154.75,2158.75,0.13563638473141354,8,1.0,Time Exit (Days),long,0.09281819236570676,-0.4756932358742305,-0.10442046641141456,-1.2298410488455702,30
2016-10-05 08:35:00,2016-10-07 00:00:00,2152.5,2152.75,-0.03838559814169358,4,1.0,MA Cross,long,-0.2787456445992986,-0.7317073170731714,-1.126596980255512,-0.894308943089428,30
2016-10-10 00:06:00,2016-10-11 00:00:00,2152.25,2155.25,0.08938901149959104,4,1.0,MA Cross,long,-1.5100476245789252,-1.2080380996631446,-0.8247183180392637,-0.8944128237890592,30
2016-10-18 02:45:00,2016-10-23 02:45:00,2133.5,2136.0,0.06717834544175964,8,1.0,Time Exit (Days),long,-0.011717834544178185,0.11717834544175965,-0.08202484180923619,-2.1443637215842526,30
2016-10-24 00:08:00,2016-10-28 02:15:00,2138.0,2116.62,-1.050000000000001,1,1.0,Stop Loss,long,-0.2923292797006538,-0.6665107577174978,-1.9761459307764295,-4.642188961646399,30
2016-11-07 03:14:00,2016-11-08 20:01:00,2109.25,2109.45,-0.040517956619662246,5,1.0,Trailing SL,long,2.7260874718501915,2.4297736162143035,3.342420291572834,4.37359250918572,30
2016-11-09 06:59:00,2016-11-14 06:59:00,2110.0,2162.75,2.4499999999999913,8,1.0,Time Exit (Days),long,2.393364928909958,3.305687203791474,3.424170616113753,4.443127962085303,30
2016-11-15 00:00:00,2016-11-20 00:00:00,2165.75,2180.25,0.619514025164486,8,1.0,Time Exit (Days),long,0.45019046519680916,0.669514025164486,1.650698372388315,1.6622417176497706,30
2016-11-21 00:00:00,2016-11-26 00:00:00,2184.25,2211.5,1.1975678150394964,8,1.0,Time Exit (Days),long,0.7897447636488586,0.8927549502117493,0.698180153370731,0.8469726450726744,30
2016-11-29 00:00:00,2016-12-04 00:00:00,2199.5,2191.0,-0.43645146624233244,8,1.0,Time Exit (Days),long,0.022732439190731313,-0.3864514662423324,0.522846101386687,3.0461468515571744,30
2016-12-05 01:26:00,2016-12-10 01:26:00,2195.25,2255.75,2.705950347340841,8,1.0,Time Exit (Days),long,2.0043275253387893,2.755950347340841,3.245644004099768,3.2228675549481833,30
2016-12-13 00:00:00,2016-12-18 00:00:00,2252.75,2255.75,0.08317056930417514,8,1.0,Time Exit (Days),long,0.06658528465208757,0.13317056930417515,0.5881700144268143,0.4771945400066535,30
2016-12-19 00:00:00,2016-12-24 00:00:00,2260.0,2258.75,-0.10530973451327581,8,1.0,Time Exit (Days),long,0.26548672566371057,-0.033185840707961045,-0.011061946902657382,-0.6084070796460228,30
2016-12-26 00:00:00,2016-12-30 11:50:00,2258.75,2236.1625,-1.050000000000001,1,1.0,Stop Loss,long,0.21029330381847622,-0.3320420586607642,-0.5534034311012737,0.08854454897619934,30
2017-01-03 02:21:00,2017-01-08 02:21:00,2251.0,2270.75,0.8273878276321589,8,1.0,Time Exit (Days),long,0.5442025766326131,0.877387827632159,0.6330519768991572,0.6330519768991572,30
2017-01-11 00:51:00,2017-01-16 00:51:00,2262.25,2266.5,0.1378660625483475,8,1.0,Time Exit (Days),long,0.37573212509669496,0.2762736213946182,0.07735661399048688,1.33716432755,30
2017-01-17 00:00:00,2017-01-22 00:00:00,2266.0,2266.5,-0.02793468667255379,8,1.0,Time Exit (Days),long,-0.03309796999116932,0.022065313327446212,0.46337157987643707,0.5075022065313295,30
2017-01-23 03:40:00,2017-01-28 03:40:00,2263.75,2289.75,1.0985367200441798,8,1.0,Time Exit (Days),long,1.4577581446714616,1.1485367200441798,0.6073992269464368,1.0712313638873594,30
2017-01-29 00:00:00,2017-01-30 09:19:00,2289.75,2266.8525,-1.050000000000001,1,1.0,Stop Loss,long,-0.8516213560432306,-1.091822251337482,0.08734578010700655,1.0263129162572326,30
2017-01-31 15:57:00,2017-02-05 15:57:00,2278.0,2291.75,0.5535996488147565,8,1.0,Time Exit (Days),long,-0.2524143985952576,0.6035996488147566,0.515803336259868,3.105794556628627,30
2017-02-07 00:00:00,2017-02-12 00:00:00,2286.75,2313.25,1.1088498961408122,8,1.0,Time Exit (Days),long,0.13119055428010284,1.1588498961408122,2.2193068765715473,3.25789876462228,30
2017-02-13 00:00:00,2017-02-18 00:00:00,2315.25,2348.5,1.386130007558578,8,1.0,Time Exit (Days),long,0.9610193283662749,1.263362487852282,1.5333117373933725,2.2135838462369106,30
2017-02-19 00:00:00,2017-02-24 00:00:00,2348.5,2360.25,0.45031935277836665,8,1.0,Time Exit (Days),long,0.09580583351074257,0.5003193527783667,0.6812859271875693,1.3625718543751386,30
2017-02-26 00:00:00,2017-03-03 00:00:00,2364.5,2375.75,0.4257876929583515,8,1.0,Time Exit (Days),long,0.0845844787481509,1.1630365827870692,0.6766758299852071,0.15859589765279125,30
2017-03-06 00:00:00,2017-03-11 00:00:00,2373.5,2368.25,-0.27119233199915377,8,1.0,Time Exit (Days),long,-0.5055824731409309,-0.05266484095217683,-0.13692858647567085,0.0315989045713172,30
2017-03-13 07:07:00,2017-03-18 07:07:00,2369.0,2375.25,0.21382439848036122,8,1.0,Time Exit (Days),long,0.6120726044744673,0.2638243984803612,-1.3718868720979271,-0.6226255804136716,30
2017-03-20 03:22:00,2017-03-21 00:00:00,2373.0,2374.25,0.0026759376316965334,4,1.0,MA Cross,long,-1.074589127686476,-1.2747576906868896,-0.7901390644753481,-0.7901390644753481,30
2017-03-28 10:49:00,2017-04-02 10:49:00,2350.0,2357.5,0.26914893617022156,8,1.0,Time Exit (Days),long,0.46808510638298717,0.31914893617022155,-0.3297872340425556,-0.42553191489361764,30
2017-04-04 10:24:00,2017-04-09 10:24:00,2354.75,2353.0,-0.12431786813887342,8,1.0,Time Exit (Days),long,-0.3078883108610264,-0.07431786813887342,-0.6263934600276078,-0.8599639027497608,30
2017-04-17 14:17:00,2017-04-22 14:17:00,2341.75,2345.25,0.09946087327853963,8,1.0,Time Exit (Days),long,-0.3095975232198178,0.14946087327853963,1.878936692644384,1.750827372691366,30
2017-04-23 17:00:00,2017-04-28 17:00:00,2369.75,2380.75,0.4141839856524887,8,1.0,Time Exit (Days),long,0.675176706403624,0.6329781622534059,0.46418398565248875,1.2343074163941425,30
2017-04-30 00:00:00,2017-05-05 00:00:00,2380.75,2381.0,-0.03949910742414016,8,1.0,Time Exit (Days),long,0.2100178515173745,0.24152052924497625,0.7665651580384347,0.3465294550036857,30
2017-05-05 02:13:00,2017-05-10 02:13:00,2383.5,2391.25,0.2751520872666225,8,1.0,Time Exit (Days),long,0.2622194252150267,0.1573316551290116,0.23075309418920664,-0.06293266205160686,30
2017-05-12 07:47:00,2017-05-17 07:47:00,2389.5,2383.0,-0.3220234358652429,8,1.0,Time Exit (Days),long,-0.2197112366603915,-1.0880937434609717,-0.3138731952291307,1.0567064239380697,30
2017-05-19 09:27:00,2017-05-24 09:27:00,2380.75,2399.0,0.7165651580384347,8,1.0,Time Exit (Days),long,0.6300535545521457,1.323112464559495,1.4281213903181822,2.3732017221463897,30
2017-05-25 00:00:00,2017-05-30 00:00:00,2409.25,2413.0,0.10565009857838596,8,1.0,Time Exit (Days),long,0.22828681124831274,0.10376673238559064,1.0584206703330823,1.0480439970945277,30
2017-05-31 00:00:00,2017-06-05 00:00:00,2411.75,2435.75,0.945128019073288,8,1.0,Time Exit (Days),long,0.9536643516119048,0.8811029335544784,0.9225666010158617,0.7567119311703063,30
2017-06-07 00:00:00,2017-06-12 00:00:00,2433.0,2424.75,-0.389087546239214,8,1.0,Time Exit (Days),long,0.06165228113439447,-0.14385532264693524,-0.12330456226880004,-0.02055076037813519,30
2017-06-12 19:03:00,2017-06-17 19:03:00,2428.25,2434.5,0.20738700710387087,8,1.0,Time Exit (Days),long,0.07206836198909716,0.25738700710387086,0.23679604653557007,-0.4118192113662156,30
2017-06-18 00:00:00,2017-06-23 00:00:00,2434.5,2434.75,-0.039730950913946475,8,1.0,Time Exit (Days),long,0.6366810433353853,-0.08215239268843932,-0.10269049086054638,-0.533990552474839,30
2017-06-25 20:33:00,2017-06-29 12:10:00,2434.75,2410.4025,-1.0499999999999898,1,1.0,Stop Loss,long,-0.6776876476024207,-0.5955436903172795,-0.544203717014069,-0.47232775438956764,30
2017-06-30 14:48:00,2017-07-05 14:48:00,2429.5,2430.5,-0.008839267338950308,8,1.0,Time Exit (Days),long,-0.16464293064416546,-0.8437950195513522,-0.25725457913150507,1.1525005145091693,30
2017-07-07 11:14:00,2017-07-12 11:14:00,2423.75,2437.5,0.5173027333677138,8,1.0,Time Exit (Days),long,-0.010314595152138839,0.8870551830840734,1.392470345538932,1.9082001031459406,30
2017-07-13 00:00:00,2017-07-18 00:00:00,2442.0,2456.25,0.5335380835380821,8,1.0,Time Exit (Days),long,0.6347256347256414,0.7371007371007376,1.1875511875511835,0.921375921375911,30
2017-07-19 00:00:00,2017-07-24 00:00:00,2460.0,2466.25,0.2040650406503975,8,1.0,Time Exit (Days),long,0.44715447154470844,0.34552845528454945,0.7418699186991784,0.44715447154470844,30
2017-07-25 00:00:00,2017-07-30 00:00:00,2468.5,2470.75,0.04114847073121712,8,1.0,Time Exit (Days),long,0.39497670650192607,0.09114847073121712,0.2531901964755834,-0.14178651002633158,30
2017-07-31 00:16:00,2017-08-05 00:16:00,2468.75,2471.5,0.06139240506328196,8,1.0,Time Exit (Days),long,0.0911392405063216,0.11139240506328196,-0.15189873417721378,-0.2329113924050663,30
2017-08-06 17:00:00,2017-08-10 00:00:00,2472.25,2467.0,-0.2623571645262445,4,1.0,MA Cross,long,-0.2932551319648091,-1.5168368894731499,-1.274142987157445,-1.9112144807361675,30
2017-08-14 08:43:00,2017-08-17 14:18:00,2459.25,2434.6575,-1.050000000000012,1,1.0,Stop Loss,long,0.24397682220189676,-1.3927010267357987,-0.43712513977838263,-0.4269594388533138,30
2017-08-22 09:53:00,2017-08-27 09:53:00,2443.25,2442.25,-0.09092909035097181,8,1.0,Time Exit (Days),long,-0.07162590811419234,-0.04092909035097181,0.5934718100890191,0.7981172618438448,30
2017-08-29 10:08:00,2017-09-03 10:08:00,2441.5,2473.75,1.2709092770837704,8,1.0,Time Exit (Days),long,1.2185132090927642,1.3209092770837705,0.8703665779234093,2.078640180217084,30
2017-09-04 00:00:00,2017-09-09 00:00:00,2466.25,2461.0,-0.26287379624936874,8,1.0,Time Exit (Days),long,-0.32437911809427566,-0.10136847440446184,0.7906741003547824,1.479979726305114,30
2017-09-10 17:00:00,2017-09-15 17:00:00,2471.5,2500.0,1.1031458628363244,8,1.0,Time Exit (Days),long,0.8598017398341096,0.8496864252478309,1.1531458628363245,1.1430305482500458,30
2017-09-17 00:00:00,2017-09-22 00:00:00,2500.0,2494.5,-0.26999999999999796,8,1.0,Time Exit (Days),long,0.11000000000001009,0.17000000000000348,-0.009999999999998899,0.7100000000000106,30
2017-09-22 02:02:00,2017-09-27 02:02:00,2496.25,2498.75,0.05015022533800266,8,1.0,Time Exit (Days),long,0.020030045067609414,0.41061592388582646,0.8612919379068495,1.942914371557336,30
2017-09-28 00:00:00,2017-10-03 00:00:00,2504.75,2528.75,0.9081794590278525,8,1.0,Time Exit (Days),long,0.519013873640084,1.067970855374778,1.786605449645684,1.816548557740294,30
2017-10-04 00:00:00,2017-10-09 00:00:00,2531.5,2547.75,0.5919119099348114,8,1.0,Time Exit (Days),long,0.7110408848508776,0.5332806636381582,0.7801698597669438,1.1060635986569256,30
2017-10-10 00:00:00,2017-10-15 00:00:00,2545.25,2552.5,0.2348443178469662,8,1.0,Time Exit (Days),long,0.2357332285630065,0.2848443178469662,0.4812886749828049,0.7170219035458114,30
2017-10-16 00:00:00,2017-10-21 00:00:00,2555.0,2573.5,0.6740704500978578,8,1.0,Time Exit (Days),long,0.09784735812132794,0.4696673189823919,0.391389432485334,0.5968688845401138,30
2017-10-22 00:00:00,2017-10-25 10:16:00,2573.5,2547.765,-1.050000000000001,1,1.0,Stop Loss,long,-0.33028948902272814,-0.5828638041577627,0.145715951039449,0.3011462988148361,30
2017-10-26 06:41:00,2017-10-31 06:41:00,2562.25,2573.25,0.3793101766025931,8,1.0,Time Exit (Days),long,0.5854229680944512,0.2927114840472145,0.7415357595863092,0.6537223143721294,30
2017-11-02 03:03:00,2017-11-07 03:03:00,2571.0,2589.75,0.6792882147024393,8,1.0,Time Exit (Days),long,0.39867755737066357,0.6514974718008659,0.3111629716063824,0.18475301439129233,30
2017-11-08 00:00:00,2017-11-13 00:00:00,2584.0,2580.25,-0.19512383900928681,8,1.0,Time Exit (Days),long,0.04837461300308821,-0.24187306501547434,-0.5127708978328149,0.4160216718266163,30
2017-11-16 09:06:00,2017-11-21 09:06:00,2578.75,2595.25,0.5898448860882144,8,1.0,Time Exit (Days),long,-0.11633543383422484,0.6204556471158584,0.8822103732428532,2.4818225884634115,30
2017-11-23 00:00:00,2017-11-28 00:00:00,2594.75,2599.5,0.13306195201849286,8,1.0,Time Exit (Days),long,0.2601406686578711,1.1754504287503575,1.8017150014452366,1.8402543597649146,30
2017-11-30 00:00:00,2017-12-01 10:33:00,2624.75,2605.33,-0.7898799885703467,5,1.0,Trailing SL,long,0.685779598056957,-0.028574149919036174,0.6762548814172709,1.3048861796361555,30
2017-12-03 00:00:00,2017-12-08 00:00:00,2642.75,2645.0,0.0351385866994514,8,1.0,Time Exit (Days),long,0.0,-0.2932551319648091,0.45407246239712595,1.5230347176236947,30
2017-12-10 00:00:00,2017-12-15 00:00:00,2654.75,2658.75,0.10067332140503708,8,1.0,Time Exit (Days),long,0.4143516338638298,0.5461907900932372,1.0641303324230078,1.214803653828045,30
