entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,position_type
2020-03-11 15:33:00,2020-03-12 08:00:00,2739.75,2712.3525,-1.050000000000001,1,long
2021-05-12 14:50:00,2021-05-19 08:00:00,4057.5,4094.685,0.8664510166358663,4,long
