entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,exit_reason_desc,position_type,return_1d,return_3d,return_5d,return_10d,vix_threshold
2013-10-15 00:00:00,2013-11-08 07:31:00,1706.0,1739.01,1.8849355216881525,5,Trailing Stop Loss,long,0.3077373974208708,1.8171160609613102,2.2274325908558046,3.5756154747948354,30
2013-11-09 00:00:00,2013-12-11 21:21:00,1766.75,1776.25,0.48771048535447004,5,Trailing Stop Loss,long,0.15565303523419338,0.9480684873355072,1.5565303523418672,1.9527380783925352,30
2013-12-20 00:00:00,2014-01-13 14:45:00,1804.75,1809.57,0.21707300180079941,5,Trailing Stop Loss,long,0.9419587200443225,1.3575287435932948,1.773098767142267,1.025072724754117,30
2014-01-14 00:00:00,2014-01-24 00:00:00,1815.25,1823.75,0.4182550612863156,4,MA Crossover,long,1.5011706376532263,1.0191433686820073,1.4460818069136572,-1.0053711609971039,30
2014-02-12 00:00:00,2014-03-13 12:01:00,1817.25,1849.75,1.7384165634887816,5,Trailing Stop Loss,long,0.027514100976744338,1.1555922410235286,0.11005640390699956,1.5820608061631658,30
2014-03-18 00:00:00,2014-03-26 00:00:00,1853.25,1861.25,0.3816740860650148,4,MA Crossover,long,-0.2158370430325074,0.2158370430325185,0.4316740860650148,1.4838796708485091,30
2014-06-05 00:00:00,2014-07-31 00:00:00,1925.0,1962.5,1.898051948051943,4,MA Crossover,long,1.28571428571429,1.2467532467532516,0.3896103896103842,1.298701298701288,30
2014-08-15 09:30:00,2014-08-15 10:53:00,1960.0,1940.4,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.8035714285714368,1.5561224489796022,1.4158163265306056,1.9770408163265252,30
2014-08-18 09:30:00,2014-09-14 00:00:00,1965.25,1975.75,0.484283170080152,4,MA Crossover,long,0.9031929779926173,1.1448925073145988,1.6791756773947286,1.8445490395623931,30
2014-09-18 00:00:00,2014-09-23 00:00:00,1994.5,1987.0,-0.42603409375783774,4,MA Crossover,long,0.28829280521434075,-1.002757583354219,-1.5417397844071146,-2.6071697167209806,30
2014-10-28 09:30:00,2014-11-21 04:32:00,1963.5,2061.675,4.950000000000005,3,Take Profit,long,1.7697988286223598,2.330022918258212,2.559205500381978,3.7687802393684855,30
2014-11-22 00:00:00,2014-12-09 07:28:00,2061.75,2041.1325,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.157633078695274,0.5092761004001467,0.2425124287619651,0.7154116648478315,30
2014-12-21 00:00:00,2015-01-02 09:43:00,2063.75,2046.975,-0.8628407026044893,5,Trailing Stop Loss,long,0.5208964264082461,0.6904906117504606,1.0539067231980725,-0.8479709267110835,30
2015-01-23 00:00:00,2015-01-25 17:00:00,2053.75,2033.2125,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.024345709068773758,-3.0919050517346336,-3.1162507608034073,0.10955569080950411,30
2015-01-26 00:00:00,2015-01-27 09:44:00,2033.25,2013.8999999999999,-1.0016783474732616,5,Trailing Stop Loss,long,0.4918234353866957,-0.9713512848887218,-1.1926718308127415,0.5778925365793608,30
2015-02-05 09:30:00,2015-03-06 11:19:00,2050.0,2075.395,1.1887804878048802,5,Trailing Stop Loss,long,0.29268292682926855,0.7317073170731714,2.1829268292682835,2.7926829268292597,30
2015-03-20 00:00:00,2015-03-25 11:22:00,2084.0,2064.86,-0.96842610364683,5,Trailing Stop Loss,long,0.5998080614203483,-1.4635316698656475,-1.5235124760076824,-2.1233205374280195,30
2015-04-09 00:00:00,2015-04-30 13:57:00,2073.75,2077.355,0.12383966244726156,5,Trailing Stop Loss,long,1.060880048221824,0.7836045810729386,1.1693791440626988,1.5792646172392955,30
2015-05-08 09:30:00,2015-05-12 03:44:00,2108.5,2087.415,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.40313018733696415,0.391273417121174,0.545411429926479,0.7588332938107678,30
2015-05-14 00:00:00,2015-06-01 00:00:00,2095.75,2110.25,0.6418764165573243,4,MA Crossover,long,1.1571036621734532,1.4195395443158842,1.6700465227245553,1.2406059883096843,30
2015-06-22 00:00:00,2015-06-28 00:00:00,2107.0,2095.5,-0.5957997152349293,4,MA Crossover,long,0.41528239202657247,-0.6288561936402481,-2.4679639297579548,-1.6848599905078365,30
2015-07-15 00:00:00,2015-07-24 11:26:00,2104.0,2083.725,-1.0136406844106494,5,Trailing Stop Loss,long,0.5584600760456304,0.8792775665399155,0.43963878326995776,-0.23764258555133422,30
2015-07-30 00:00:00,2015-08-04 00:00:00,2098.75,2089.25,-0.5026503871352006,4,MA Crossover,long,0.023823704586067862,-0.5955926146515744,-0.8100059559261519,-0.9053007742704011,30
2015-10-07 09:58:00,2015-10-28 14:42:00,1981.0,2080.05,4.950000000000005,3,Take Profit,long,1.2872286723876858,0.6436143361938429,1.842503785966687,3.7985865724381673,30
2015-10-29 00:00:00,2015-11-09 10:15:00,2078.5,2068.045,-0.55300697618475,5,Trailing Stop Loss,long,-0.21650228530190052,1.1787346644214658,0.7818138080346371,-1.7801299013711858,30
2018-12-03 09:30:00,2018-12-04 10:58:00,2793.0,2765.07,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-4.385964912280704,-5.594343000358037,-4.824561403508776,-8.575008950948803,30
2019-01-17 14:39:00,2019-01-22 12:18:00,2634.5,2624.195,-0.44115581704307627,5,Trailing Stop Loss,long,1.6132093376352241,0.1708104004555011,1.1766938698045237,2.657050673752126,30
2019-01-23 00:00:00,2019-02-08 10:02:00,2636.0,2682.995,1.7328148710166802,5,Trailing Stop Loss,long,0.49317147192715627,0.07587253414265138,1.9062974203338356,3.3383915022761723,30
2019-02-09 00:00:00,2019-03-07 08:42:00,2708.0,2763.355,1.9941285081240767,5,Trailing Stop Loss,long,0.48005908419497256,1.680206794682415,2.575701624815352,3.2219350073855235,30
2019-03-11 00:00:00,2019-03-22 11:42:00,2753.0,2808.68,1.972520886305834,5,Trailing Stop Loss,long,1.4166363966581885,2.424627678895752,3.25099891027969,2.2520886305848142,30
2019-03-26 00:00:00,2019-04-30 19:59:00,2815.75,2956.5375,4.950000000000005,3,Take Profit,long,-0.45281008612270135,0.8434697682677905,2.2640504306135067,2.4327443842670604,30
2019-05-03 00:00:00,2019-05-05 17:13:00,2923.75,2894.5125,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.22231722958528932,-1.7785378366823479,-1.248396750748182,-2.1376656690893503,30
2019-06-07 10:05:00,2019-07-25 06:57:00,2882.0,3026.1,4.950000000000005,3,Take Profit,long,0.1127689104788443,0.5291464260929857,0.3383067314365107,2.2987508674531476,30
2019-07-26 00:00:00,2019-07-31 13:49:00,3013.5,2983.365,-1.050000000000012,1,Fixed Percentage Stop Loss,long,0.40650406504065817,-1.0784801725568283,-2.6215364194458246,-2.9782644765223187,30
2019-09-05 09:30:00,2019-09-24 11:41:00,2979.75,2964.0099999999998,-0.5782322342478496,5,Trailing Stop Loss,long,0.10906955281484443,1.1410353217551794,0.9145062505243828,0.31881869284335895,30
2019-10-14 00:00:00,2019-11-18 01:17:00,2975.75,3124.5375,4.950000000000005,3,Take Profit,long,0.42846341258506726,0.6048895236494989,1.2349827774510658,2.1003108460052156,30
2019-11-19 00:00:00,2019-11-20 12:16:00,3123.5,3092.265,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.6242996638386455,-0.36817672482791775,0.680326556747235,-0.9764687049783949,30
2019-11-21 00:00:00,2019-12-03 07:11:00,3103.5,3094.84,-0.32903979378121057,5,Trailing Stop Loss,long,0.2738843241501421,1.329144514258096,1.2888674077654372,0.5477686483003064,30
2019-12-06 00:00:00,2020-01-07 17:41:00,3121.0,3198.23,2.4245273950656845,5,Trailing Stop Loss,long,0.5046459468119213,0.7689842999038854,1.746235181031719,3.3162447933354766,30
2020-01-08 00:00:00,2020-01-26 17:00:00,3224.25,3270.75,1.3921958595022044,5,Trailing Stop Loss,long,1.8608978832286516,1.9849577421105602,2.341629836396053,2.7603318601225,30
2020-02-05 00:00:00,2020-02-21 12:54:00,3291.0,3329.5499999999997,1.1213764813126692,5,Trailing Stop Loss,long,1.504102096627169,2.2029778182923065,2.370100273473108,2.8182923123670545,30
2020-05-08 03:28:00,2020-05-12 14:35:00,2902.75,2888.06,-0.556071828438548,5,Trailing Stop Loss,long,-1.5244165015933175,-1.800017225045214,-1.6536043407113898,1.8430798380845825,30
2020-05-26 00:00:00,2020-05-27 09:42:00,3005.75,2975.6925,-1.050000000000001,1,Fixed Percentage Stop Loss,long,1.0396739582466896,1.7133826831905452,2.736421858105298,7.2028611827331,30
2020-05-28 00:00:00,2020-05-29 09:52:00,3034.75,3004.4025,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,0.7414119779223904,1.7546750144163514,3.023313287750229,0.3954197215586097,30
2020-05-30 00:00:00,2020-05-31 17:00:00,3057.25,3026.6775,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-0.5069915773979861,1.7908250879058007,4.186769155286618,-0.7032463815520473,30
2020-06-01 00:00:00,2020-06-05 10:04:00,3040.75,3192.7875,4.950000000000005,3,Take Profit,long,1.5538929540409363,2.8200279536298556,5.960700485077686,2.0554139603716104,30
2020-06-06 00:00:00,2020-06-10 18:20:00,3185.25,3166.625,-0.6347264735892033,5,Trailing Stop Loss,long,1.1537555921827147,-1.0203280747194121,-4.693509143709285,-4.002825523899222,30
2020-06-23 08:02:00,2020-06-23 17:57:00,3142.0,3110.58,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-2.1085295989815456,-4.423933800127311,-1.1537237428389524,0.6922342457033714,30
2020-07-02 00:00:00,2020-07-09 09:58:00,3106.5,3120.32,0.3948736520199725,5,Trailing Stop Loss,long,0.29776275551263165,0.8771929824561431,0.7001448575567393,3.0902945436986906,30
2020-07-10 00:00:00,2020-07-13 14:33:00,3127.25,3161.725,1.0524062674874102,5,Trailing Stop Loss,long,0.7034934846910312,2.518186905428088,2.7660084738987845,2.438244463985928,30
2020-07-14 14:21:00,2020-07-23 13:13:00,3167.75,3218.81,1.5618696235498442,5,Trailing Stop Loss,long,1.0969931339278594,1.4521347959908448,3.1410307000236726,2.485991634440854,30
2020-07-26 00:00:00,2020-08-11 00:56:00,3203.5,3363.675,4.950000000000005,3,Take Profit,long,0.9989074449820556,1.342281879194629,2.060246605275484,4.487279538005318,30
2020-08-12 00:00:00,2020-08-27 09:34:00,3328.5,3494.925,4.950000000000005,3,Take Profit,long,1.3369385609133255,1.577287066246047,0.7360672975814886,4.393871113114023,30
2020-08-28 00:00:00,2020-09-03 09:39:00,3506.5,3515.2599999999998,0.1998217595893193,5,Trailing Stop Loss,long,-0.07129616426636565,1.93925566804507,-2.609439612148867,-4.8267503208327405,30
2020-10-05 09:30:00,2020-10-06 14:06:00,3378.0,3353.315,-0.7807578448786268,5,Trailing Stop Loss,long,1.1915334517465848,2.915926583777373,4.048253404381286,2.2942569567791615,30
2020-10-07 09:30:00,2020-10-14 20:23:00,3397.0,3470.18,2.1042537533117303,5,Trailing Stop Loss,long,2.3403002649396543,3.4662937886370315,2.2078304386223158,1.6190756549896879,30
2020-10-15 00:00:00,2020-10-15 04:45:00,3470.75,3436.0425,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.1728732982784753,-0.4393862997911113,-0.5402290571202228,-5.791255492328751,30
2020-10-16 00:00:00,2020-10-19 13:34:00,3474.0,3439.2599999999998,-1.050000000000012,1,Fixed Percentage Stop Loss,long,-1.1945883707541793,-1.9070236039147925,-0.6116868163500322,-5.634715025906734,30
2020-10-22 00:00:00,2020-10-26 10:01:00,3407.25,3393.25,-0.46088854648176913,5,Trailing Stop Loss,long,1.335387776065744,-1.2546775258639675,-4.035512510088779,2.2452124147039454,30
2020-11-05 00:00:00,2020-11-09 05:57:00,3471.25,3644.8125,4.950000000000005,3,Take Profit,long,1.1163125675188956,2.1534029528267995,1.7788980914656083,2.6647461289160956,30
2020-11-10 00:00:00,2020-11-18 14:59:00,3524.5,3564.2599999999998,1.0781032770605659,5,Trailing Stop Loss,long,0.7306000851184491,1.631437083274223,1.9790041140587356,3.064264434671582,30
2020-11-19 00:00:00,2020-12-10 08:34:00,3566.75,3640.455,2.0164470456297714,5,Trailing Stop Loss,long,-0.42756010373589115,1.8434148734842726,1.7663138711712323,3.0069390902081716,30
2020-12-13 00:00:00,2020-12-21 04:07:00,3652.75,3649.52,-0.13842652795838511,5,Trailing Stop Loss,long,-0.21216891383204484,1.4509616042707618,1.7452604202313315,1.0950653617137762,30
2020-12-23 00:00:00,2021-01-04 10:03:00,3671.25,3697.785,0.6727783452502523,5,Trailing Stop Loss,long,0.585631596867553,2.0088525706503324,1.4845080013619283,2.4514811031664863,30
2021-01-06 00:00:00,2021-01-15 09:20:00,3696.25,3748.0099999999998,1.350338180588423,5,Trailing Stop Loss,long,3.1450794724382725,2.698681095705102,3.0977341900574995,4.369293202570179,30
2021-02-03 00:00:00,2021-02-22 01:15:00,3836.5,3880.065,1.0855402059168628,5,Trailing Stop Loss,long,1.055649680698556,1.8897432555714744,1.7919979147660525,2.1764629219340526,30
2021-03-10 00:00:00,2021-03-19 01:12:00,3866.5,3898.93,0.7887430492693637,5,Trailing Stop Loss,long,1.6164489848700336,2.4052760894866188,2.5927841717315436,0.5366610629768509,30
2021-03-22 00:00:00,2021-03-25 06:54:00,3902.25,3865.61,-0.9889454801716935,5,Trailing Stop Loss,long,-0.09609840476647591,0.32673457620604474,1.5567941572169897,4.029726439874426,30
2021-03-26 00:00:00,2021-04-09 14:30:00,3915.0,4110.75,4.950000000000005,3,Take Profit,long,1.2260536398467359,1.366538952745855,2.8671775223499285,5.083014048531287,30
2021-04-10 00:00:00,2021-05-04 10:13:00,4114.0,4126.78,0.26064657267865227,5,Trailing Stop Loss,long,0.07899854156538932,0.2430724355858116,1.4158969372873198,1.2639766650461848,30
2021-05-06 00:00:00,2021-05-10 20:42:00,4157.0,4153.485,-0.13455617031514205,5,Trailing Stop Loss,long,1.6778927110897346,-0.7878277604041362,-0.775799855665138,0.1383209044984346,30
2021-05-24 00:00:00,2021-06-18 00:00:00,4161.0,4215.5,1.2597813025714888,4,MA Crossover,long,0.8771929824561431,1.2496995914443643,1.057438115837539,1.6222062004325855,30
2021-07-04 00:00:00,2021-07-08 05:01:00,4338.75,4295.3625,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.07490636704119424,0.06338231057332333,0.535868625756275,-0.46672428694900514,30
2021-07-09 00:00:00,2021-07-18 19:46:00,4306.25,4296.8099999999995,-0.26921625544267797,5,Trailing Stop Loss,long,1.5674891146589154,1.3178519593613824,0.2844702467343918,2.159651669085627,30
2021-07-21 00:00:00,2021-08-18 15:36:00,4311.0,4386.97,1.7122361401067099,5,Trailing Stop Loss,long,1.380190211087906,2.250057991185339,1.797726745534689,2.1166782649037374,30
2021-09-01 00:00:00,2021-09-09 02:05:00,4532.5,4487.175,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.26475455046883756,0.13237727523440768,-0.7997793712079426,-1.4065085493656926,30
2021-10-15 00:00:00,2021-11-04 08:55:00,4446.25,4668.5625,4.950000000000005,3,Take Profit,long,0.7028394714647224,1.630587573798148,1.8667416362103006,3.5141973573235896,30
2021-11-05 00:00:00,2021-11-10 13:43:00,4674.0,4627.26,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,0.28348309798886806,-0.5883611467693672,0.1497646555412846,0.5081300813008172,30
2021-11-11 00:00:00,2021-11-26 00:00:00,4647.25,4653.5,0.08448813814620486,4,MA Crossover,long,0.7262359459895729,0.9952122222820048,1.5170261982893063,0.1452471891979057,30
2021-12-08 00:00:00,2021-12-09 15:08:00,4703.0,4655.97,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.9408887943865629,-0.7973633850733575,0.25515628322347883,-0.27641930682542615,30
2021-12-10 00:00:00,2021-12-14 07:49:00,4658.75,4628.785,-0.6931982828011829,5,Trailing Stop Loss,long,0.1448886503890634,1.2074054199087803,-0.8478669170914999,1.2449691440837185,30
2021-12-15 00:00:00,2021-12-16 13:49:00,4634.25,4648.385,0.2550115984247759,5,Trailing Stop Loss,long,0.39380698063333774,-0.8415601229972536,1.2029994065922311,3.1288773803743952,30
2021-12-23 00:00:00,2022-01-05 14:07:00,4692.0,4712.085,0.3780690537084464,5,Trailing Stop Loss,long,0.5274936061381075,1.99808184143222,1.5878090366581388,0.14919011082694666,30
2023-07-01 00:00:00,2023-07-06 08:33:00,4482.5,4437.675,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.20635805911879412,-0.3290574456218609,-0.9927495817066423,1.1767986614612314,30
2023-07-11 00:00:00,2023-08-02 09:55:00,4447.25,4541.8099999999995,2.076257799763898,5,Trailing Stop Loss,long,1.568384956995894,1.9787509134858716,3.119905559615499,3.316656360672332,30
2023-08-30 00:00:00,2023-09-06 09:52:00,4512.25,4467.1275,-1.050000000000012,1,Fixed Percentage Stop Loss,long,0.21053797994348145,0.07202615103329979,-1.0748517923430678,0.38783312094852196,30
2023-09-11 09:30:00,2023-09-19 08:58:00,4530.5,4485.195,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.01655446418717954,-0.6952874958613853,-0.9987860059596065,-4.502814258911824,30
2023-11-03 09:31:00,2023-11-29 07:06:00,4367.5,4585.875,4.950000000000005,3,Take Profit,long,0.5208929593589096,-0.022896393817972704,1.3050944476244997,3.5775615340583933,30
2023-11-30 00:00:00,2023-12-18 11:10:00,4567.5,4795.875,4.950000000000005,3,Take Profit,long,0.7991242474001181,0.45977011494253706,0.45429666119320977,4.636015325670506,30
2023-12-19 00:00:00,2023-12-20 15:02:00,4794.5,4746.555,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.5631452706225892,0.09907185316508915,0.6830743560329644,-0.22421524663677195,30
2023-12-21 00:00:00,2024-01-03 14:50:00,4767.5,4744.67,-0.5288673308862124,5,Trailing Stop Loss,long,0.6659674882013578,1.2532773990561186,1.4420555846879957,-0.7813319349764036,30
2024-01-08 00:00:00,2024-02-02 10:29:00,4730.5,4967.025000000001,4.950000000000005,3,Take Profit,long,1.247225451854983,1.6171652045238405,1.4110559137511913,3.19205158017124,30
2024-02-03 00:00:00,2024-02-13 09:04:00,4972.75,4965.17,-0.20243074757428364,5,Trailing Stop Loss,long,-0.14579458046352078,0.8194660901915451,1.3925896133929916,0.839575687496863,30
2024-02-14 00:00:00,2024-03-12 07:45:00,4972.25,5220.8625,4.950000000000005,3,Take Profit,long,1.4228970787872663,0.6787671577253684,1.2268087887777224,2.217306048569556,30
2024-03-13 00:00:00,2024-03-14 14:35:00,5240.75,5188.3425,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.5247340552401836,-0.5819777703573004,1.297524209321188,1.2498211133902482,30
2024-03-15 00:00:00,2024-04-04 13:55:00,5213.25,5226.83,0.21049009734809837,5,Trailing Stop Loss,long,-0.05754567688102119,1.8318707140459356,1.4674147604661236,1.7455521987244094,30
2024-04-09 00:00:00,2024-04-10 00:00:00,5257.25,5265.0,0.09741547386942777,4,MA Crossover,long,-0.9415568976175792,-1.7261876456322267,-2.8912454229872986,-2.5250844072471357,30
2024-05-06 09:30:00,2024-05-29 21:42:00,5184.25,5260.885,1.4282273231422227,5,Trailing Stop Loss,long,0.4243622510488487,1.1043063123884922,1.702271302502778,3.110382408255785,30
2024-05-31 00:00:00,2024-06-17 02:05:00,5243.5,5505.675,4.950000000000005,3,Take Profit,long,1.0298464765900572,2.3934394965194894,2.0978354152760614,3.666444168971106,30
2024-06-18 00:00:00,2024-07-18 10:28:00,5544.75,5606.825,1.0695274809504551,5,Trailing Stop Loss,long,0.5275260381441882,-0.14878939537400493,-0.07664908246539648,0.34266648631589014,30
2024-08-15 09:30:00,2024-09-03 13:02:00,5543.0,5556.355,0.19093451199711514,5,Trailing Stop Loss,long,0.6720187624030372,1.6868121955619708,1.9438931986289099,2.0476276384629344,30
2024-09-13 00:00:00,2024-10-14 08:38:00,5604.75,5884.9875,4.950000000000005,3,Take Profit,long,1.6548463356973908,2.3417636825906696,2.738748383067935,3.229403630848826,30
2024-10-15 00:00:00,2024-10-15 14:06:00,5913.0,5853.87,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.6637916455268011,-0.09301538981904,-0.4185692541856967,-0.6046000338237767,30
2024-10-16 00:00:00,2024-10-23 13:05:00,5868.0,5809.32,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.2982276755282953,0.2471029311520212,-0.31526925698704966,-0.7157464212678932,30
2024-10-27 00:00:00,2024-10-31 00:00:00,5841.5,5825.5,-0.32390225113412824,4,MA Crossover,long,0.269622528460145,-0.26534280578618397,-1.4080287597363683,3.1156381066506977,30
2024-11-06 00:00:00,2024-11-15 02:29:00,5882.25,5932.1849999999995,0.798909855922475,5,Trailing Stop Loss,long,2.129287262527102,2.397041948234091,2.1717880062901207,0.7352628671001726,30
2024-11-19 00:00:00,2024-11-19 07:53:00,5928.0,5868.72,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.04217273954115752,1.0627530364372362,1.8176450742240169,2.4375843454790713,30
2024-11-21 00:00:00,2024-12-18 00:00:00,5925.0,6063.0,2.279113924050641,4,MA Crossover,long,1.1139240506329084,1.8691983122362865,1.793248945147674,2.696202531645575,30
2024-12-24 00:00:00,2024-12-27 11:20:00,6034.25,5985.349999999999,-0.8603741144301347,5,Trailing Stop Loss,long,1.1351866429133661,-0.08286033889878253,-1.2926212868210607,,30
