entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,position_type
2013-02-21 08:30:00,2013-02-25 14:54:00,1503.75,1488.7125,-1.0499999999999898,1,long
2014-04-15 08:30:00,2014-05-29 14:25:00,1826.0,1917.3000000000002,4.950000000000005,2,long
2014-06-17 08:30:00,2014-07-31 08:00:00,1925.75,1949.5,1.1832857328313684,3,long
2015-10-15 08:30:00,2015-11-02 13:48:00,1994.5,2094.225,4.950000000000005,2,long
2015-11-17 08:30:00,2015-12-03 13:43:00,2051.0,2040.1525,-0.578888347147738,4,long
2015-12-15 08:30:00,2015-12-18 09:10:00,2031.75,2011.4325,-1.050000000000001,1,long
2017-11-15 08:30:00,2017-12-18 08:10:00,2564.25,2692.4625,4.950000000000005,2,long
2019-04-10 08:30:00,2019-05-07 13:34:00,2888.0,2867.805,-0.7492728531856063,4,long
2019-08-13 08:30:00,2019-08-14 10:58:00,2878.5,2855.9225,-0.8343494875803381,4,long
2019-11-13 08:30:00,2019-12-26 08:41:00,3079.5,3233.4750000000004,4.950000000000005,2,long
2020-03-11 08:30:00,2020-03-11 09:49:00,2799.75,2771.7525,-1.050000000000001,1,long
2020-07-14 08:30:00,2020-08-03 09:00:00,3132.0,3288.6000000000004,4.950000000000005,2,long
2020-09-11 08:30:00,2020-09-11 12:06:00,3360.25,3326.6475,-1.050000000000001,1,long
2020-12-10 08:30:00,2021-01-20 09:07:00,3646.25,3828.5625,4.950000000000005,2,long
2021-05-12 08:30:00,2021-05-12 10:59:00,4119.75,4078.5525,-1.050000000000001,1,long
2021-10-13 08:30:00,2021-10-26 08:00:00,4350.25,4567.7625,4.950000000000005,2,long
2021-11-10 08:30:00,2021-11-26 08:45:00,4663.25,4616.6175,-1.0499999999999898,1,long
2022-03-10 08:30:00,2022-03-14 11:52:00,4221.0,4178.79,-1.050000000000001,1,long
2022-04-12 08:30:00,2022-04-12 13:33:00,4434.25,4389.9075,-1.0499999999999898,1,long
2022-05-11 08:30:00,2022-05-11 12:46:00,3985.25,3945.3975,-1.050000000000001,1,long
2022-06-10 08:30:00,2022-06-10 09:10:00,3949.25,3909.7575,-1.050000000000001,1,long
2022-07-13 08:30:00,2022-07-14 08:37:00,3775.25,3737.4975,-1.050000000000001,1,long
2022-10-13 08:30:00,2022-10-13 13:54:00,3513.25,3688.9125000000004,4.950000000000005,2,long
2024-02-13 08:30:00,2024-03-12 09:26:00,4972.25,5220.8625,4.950000000000005,2,long
2024-04-10 08:30:00,2024-04-12 08:00:00,5197.5,5199.0,-0.0211399711399773,3,long
2024-12-11 08:30:00,2024-12-18 08:00:00,6072.75,6056.5,-0.31758881890411866,3,long
